Transaction_ID,Account_ID,Transaction_Amount,Transaction_Type,Merchant,Location,Time,Fraud_Flag
TID_1166,ACCT_56,127.22,In-store,Amazon,San Francisco,2025-06-17 11:22:27.623027,1
TID_1167,ACCT_40,1969.8,Online,Best Buy,Miami,2025-06-26 11:22:27.623027,1
TID_1168,ACCT_12,439.63,In-store,Best Buy,New York,2025-07-12 11:22:27.623027,0
TID_1169,ACCT_16,739.57,In-store,Walmart,San Francisco,2025-06-25 11:22:27.623027,0
TID_1170,ACCT_59,389.64,In-store,Walmart,San Francisco,2025-07-07 11:22:27.623027,1
TID_1171,ACCT_75,1514.86,Online,Target,Los Angeles,2025-06-16 11:22:27.623027,0
TID_1172,ACCT_79,1622.14,Online,Best Buy,New York,2025-06-29 11:22:27.623027,0
TID_1173,ACCT_59,1243.54,Online,eBay,Chicago,2025-07-09 11:22:27.623027,0
TID_1174,ACCT_74,377.65,Online,Target,Los Angeles,2025-06-17 11:22:27.623027,0
TID_1175,ACCT_14,1195.33,In-store,Best Buy,New York,2025-06-27 11:22:27.623027,1
TID_1176,ACCT_66,1216.62,Online,Target,Los Angeles,2025-06-26 11:22:27.623027,1
TID_1177,ACCT_12,1637.36,Online,Amazon,Los Angeles,2025-06-18 11:22:27.623027,1
TID_1178,ACCT_40,828.31,In-store,Best Buy,San Francisco,2025-07-01 11:22:27.623027,0
TID_1179,ACCT_43,394.52,In-store,eBay,Los Angeles,2025-06-30 11:22:27.623027,1
TID_1180,ACCT_9,1771.7,In-store,Amazon,San Francisco,2025-07-01 11:22:27.623027,0
TID_1181,ACCT_27,1510.02,In-store,eBay,Chicago,2025-06-28 11:22:27.623027,0
TID_1182,ACCT_44,1697.49,Online,Walmart,New York,2025-07-05 11:22:27.623027,1
TID_1183,ACCT_73,1334.98,In-store,eBay,Los Angeles,2025-06-17 11:22:27.623027,0
TID_1184,ACCT_25,445.0,In-store,Amazon,New York,2025-06-24 11:22:27.623027,0
TID_1185,ACCT_86,1464.1,In-store,eBay,New York,2025-07-09 11:22:27.623027,1
TID_1186,ACCT_69,1434.15,In-store,Target,Los Angeles,2025-06-15 11:22:27.623027,0
TID_1187,ACCT_98,1507.24,Online,Amazon,Miami,2025-06-17 11:22:27.623027,1
TID_1188,ACCT_79,731.62,In-store,Walmart,San Francisco,2025-07-15 11:22:27.623027,0
TID_1189,ACCT_65,1612.35,Online,eBay,New York,2025-07-11 11:22:27.623027,0
TID_1190,ACCT_92,1287.66,Online,Amazon,San Francisco,2025-06-27 11:22:27.623027,1
TID_1191,ACCT_39,973.83,Online,Target,New York,2025-07-13 11:22:27.623027,0
TID_1192,ACCT_25,1671.14,Online,Amazon,Miami,2025-06-18 11:22:27.623027,0
TID_1193,ACCT_44,1674.41,In-store,Best Buy,Los Angeles,2025-06-15 11:22:27.623027,1
TID_1194,ACCT_37,72.66,In-store,eBay,San Francisco,2025-06-15 11:22:27.623027,1
TID_1195,ACCT_65,883.29,Online,Best Buy,Los Angeles,2025-07-04 11:22:27.623027,0
TID_1196,ACCT_92,745.89,Online,Best Buy,Miami,2025-07-09 11:22:27.623027,0
TID_1197,ACCT_63,1073.0,Online,Best Buy,Miami,2025-07-07 11:22:27.623027,1
TID_1198,ACCT_4,421.03,Online,Amazon,Chicago,2025-07-11 11:22:27.623027,0
TID_1199,ACCT_27,1309.68,Online,Best Buy,Chicago,2025-07-15 11:22:27.624760,0
TID_1200,ACCT_21,1474.51,In-store,eBay,Chicago,2025-07-12 11:22:27.624760,1
TID_1201,ACCT_87,460.64,Online,Best Buy,Los Angeles,2025-06-16 11:22:27.624760,0
TID_1202,ACCT_9,1605.06,Online,Amazon,New York,2025-06-25 11:22:27.624760,1
TID_1203,ACCT_9,317.58,In-store,eBay,Los Angeles,2025-06-24 11:22:27.624760,0
TID_1204,ACCT_57,1985.86,In-store,Best Buy,Miami,2025-06-22 11:22:27.624760,0
TID_1205,ACCT_46,1451.67,Online,Amazon,Los Angeles,2025-07-10 11:22:27.624760,0
TID_1206,ACCT_55,892.17,In-store,Walmart,San Francisco,2025-07-01 11:22:27.624760,1
TID_1207,ACCT_77,402.92,Online,Walmart,New York,2025-06-27 11:22:27.624760,0
TID_1208,ACCT_79,636.9,In-store,Target,Los Angeles,2025-06-20 11:22:27.624760,0
TID_1209,ACCT_81,589.07,Online,Target,Chicago,2025-06-30 11:22:27.624760,1
TID_1210,ACCT_7,1141.14,In-store,eBay,Chicago,2025-06-16 11:22:27.624760,0
TID_1211,ACCT_95,1745.89,Online,Amazon,Los Angeles,2025-07-14 11:22:27.624760,1
TID_1212,ACCT_34,72.85,In-store,eBay,San Francisco,2025-06-26 11:22:27.624760,1
TID_1213,ACCT_95,1251.67,Online,Amazon,San Francisco,2025-06-15 11:22:27.624760,0
TID_1214,ACCT_91,150.6,Online,Best Buy,New York,2025-07-04 11:22:27.624760,1
TID_1215,ACCT_43,1510.16,In-store,Amazon,San Francisco,2025-07-07 11:22:27.624760,1
TID_1216,ACCT_72,1829.43,In-store,eBay,Chicago,2025-07-03 11:22:27.624760,1
TID_1217,ACCT_62,826.75,Online,eBay,Los Angeles,2025-07-08 11:22:27.624760,0
TID_1218,ACCT_38,1029.45,In-store,Walmart,Chicago,2025-07-09 11:22:27.624760,0
TID_1219,ACCT_81,1769.43,Online,Walmart,New York,2025-06-25 11:22:27.624760,1
TID_1220,ACCT_67,1308.59,In-store,Best Buy,Chicago,2025-07-08 11:22:27.624760,1
TID_1221,ACCT_99,899.73,Online,Best Buy,Chicago,2025-06-23 11:22:27.624760,0
TID_1222,ACCT_84,1162.89,In-store,eBay,New York,2025-07-03 11:22:27.624760,0
TID_1223,ACCT_21,1089.38,Online,Amazon,Miami,2025-06-21 11:22:27.624760,0
TID_1224,ACCT_75,1379.54,Online,Walmart,Los Angeles,2025-06-22 11:22:27.624760,0
TID_1225,ACCT_23,1994.01,Online,Best Buy,New York,2025-07-07 11:22:27.624760,1
TID_1226,ACCT_43,1417.6,In-store,Amazon,Miami,2025-07-10 11:22:27.624760,0
TID_1227,ACCT_79,148.09,In-store,Best Buy,Los Angeles,2025-06-15 11:22:27.624760,0
TID_1228,ACCT_28,280.96,In-store,eBay,Los Angeles,2025-06-22 11:22:27.624760,1
TID_1229,ACCT_80,1355.83,Online,Walmart,Miami,2025-06-27 11:22:27.624760,0
TID_1230,ACCT_9,1488.16,In-store,Walmart,Chicago,2025-06-22 11:22:27.624760,0
TID_1231,ACCT_14,1357.51,Online,Best Buy,New York,2025-06-21 11:22:27.624760,0
TID_1232,ACCT_67,1636.15,In-store,Amazon,Miami,2025-07-04 11:22:27.624760,0
TID_1233,ACCT_80,196.08,In-store,eBay,New York,2025-06-27 11:22:27.624760,1
TID_1234,ACCT_45,595.3,In-store,Walmart,New York,2025-06-19 11:22:27.624760,1
TID_1235,ACCT_79,531.29,Online,Target,Miami,2025-07-14 11:22:27.624760,1
TID_1236,ACCT_20,823.93,Online,Walmart,Miami,2025-07-04 11:22:27.624760,0
TID_1237,ACCT_83,534.56,Online,Walmart,Los Angeles,2025-06-17 11:22:27.624760,0
TID_1238,ACCT_8,122.53,In-store,eBay,San Francisco,2025-06-16 11:22:27.624760,1
TID_1239,ACCT_87,108.03,In-store,eBay,Los Angeles,2025-07-07 11:22:27.624760,1
TID_1240,ACCT_32,1353.69,Online,Amazon,New York,2025-07-01 11:22:27.624760,1
TID_1241,ACCT_43,1460.25,In-store,Target,San Francisco,2025-06-17 11:22:27.624760,1
TID_1242,ACCT_8,1488.8,In-store,Target,Chicago,2025-06-24 11:22:27.624760,1
TID_1243,ACCT_64,31.94,Online,Walmart,Miami,2025-07-11 11:22:27.624760,0
TID_1244,ACCT_77,1566.91,Online,eBay,New York,2025-07-05 11:22:27.624760,0
TID_1245,ACCT_35,55.16,Online,Walmart,Miami,2025-06-20 11:22:27.624760,1
TID_1246,ACCT_61,189.03,In-store,Best Buy,San Francisco,2025-06-19 11:22:27.624760,1
TID_1247,ACCT_96,305.48,Online,Best Buy,New York,2025-06-18 11:22:27.624760,1
TID_1248,ACCT_34,1125.85,In-store,Amazon,Miami,2025-07-01 11:22:27.624760,1
TID_1249,ACCT_73,1775.25,In-store,Amazon,New York,2025-07-01 11:22:27.624760,0
TID_1250,ACCT_53,658.74,Online,Target,San Francisco,2025-06-23 11:22:27.624760,1
TID_1251,ACCT_98,734.2,In-store,eBay,Miami,2025-07-04 11:22:27.624760,0
TID_1252,ACCT_5,532.01,In-store,Amazon,Miami,2025-06-26 11:22:27.624760,1
TID_1253,ACCT_81,1687.34,In-store,Amazon,New York,2025-07-15 11:22:27.624760,0
TID_1254,ACCT_30,931.26,Online,Walmart,San Francisco,2025-06-27 11:22:27.624760,1
TID_1255,ACCT_85,279.12,Online,eBay,Miami,2025-06-30 11:22:27.624760,0
TID_1256,ACCT_23,463.67,In-store,Amazon,New York,2025-06-20 11:22:27.624760,1
TID_1257,ACCT_6,891.95,Online,Amazon,Miami,2025-06-21 11:22:27.624760,0
TID_1258,ACCT_100,1067.34,In-store,Best Buy,Los Angeles,2025-07-07 11:22:27.624760,0
TID_1259,ACCT_8,252.11,In-store,Best Buy,San Francisco,2025-07-01 11:22:27.624760,0
TID_1260,ACCT_11,1101.15,In-store,Amazon,New York,2025-07-08 11:22:27.624760,1
TID_1261,ACCT_20,1525.85,In-store,Best Buy,New York,2025-07-15 11:22:27.624760,1
TID_1262,ACCT_59,1364.84,Online,Amazon,San Francisco,2025-07-10 11:22:27.624760,0
TID_1263,ACCT_40,1778.8,In-store,eBay,Los Angeles,2025-07-05 11:22:27.624760,0
TID_1264,ACCT_63,1784.35,Online,eBay,Chicago,2025-06-21 11:22:27.624760,0
TID_1265,ACCT_21,976.09,Online,Amazon,Los Angeles,2025-06-24 11:22:27.624760,0
TID_1266,ACCT_59,304.07,In-store,Target,Chicago,2025-06-27 11:22:27.624760,0
TID_1267,ACCT_12,866.55,In-store,Target,San Francisco,2025-06-23 11:22:27.624760,0
TID_1268,ACCT_1,984.94,In-store,eBay,Chicago,2025-06-22 11:22:27.624760,0
TID_1269,ACCT_81,782.28,Online,eBay,Chicago,2025-06-22 11:22:27.624760,0
TID_1270,ACCT_76,27.89,Online,Best Buy,Miami,2025-07-02 11:22:27.624760,1
TID_1271,ACCT_91,614.06,Online,Target,Chicago,2025-06-15 11:22:27.624760,1
TID_1272,ACCT_33,329.97,Online,Target,Miami,2025-07-02 11:22:27.624760,0
TID_1273,ACCT_28,1510.21,In-store,eBay,Chicago,2025-06-26 11:22:27.624760,1
TID_1274,ACCT_26,992.55,In-store,Best Buy,Miami,2025-07-07 11:22:27.624760,0
TID_1275,ACCT_97,1475.32,In-store,Amazon,Miami,2025-07-03 11:22:27.624760,0
TID_1276,ACCT_37,1684.82,Online,Target,Miami,2025-06-29 11:22:27.624760,1
TID_1277,ACCT_10,519.84,Online,eBay,Chicago,2025-07-02 11:22:27.624760,0
TID_1278,ACCT_36,280.14,Online,Walmart,New York,2025-07-05 11:22:27.624760,1
TID_1279,ACCT_86,1031.95,In-store,Target,Chicago,2025-06-24 11:22:27.624760,1
TID_1280,ACCT_76,1690.07,In-store,Amazon,Chicago,2025-07-14 11:22:27.624760,0
TID_1281,ACCT_19,1215.21,Online,eBay,Chicago,2025-06-28 11:22:27.624760,1
TID_1282,ACCT_75,1924.17,In-store,Target,San Francisco,2025-06-16 11:22:27.624760,0
TID_1283,ACCT_80,1520.65,In-store,Walmart,New York,2025-06-23 11:22:27.624760,0
TID_1284,ACCT_28,1996.38,Online,Walmart,San Francisco,2025-07-13 11:22:27.624760,0
TID_1285,ACCT_19,432.27,In-store,Target,Chicago,2025-06-22 11:22:27.624760,0
TID_1286,ACCT_56,97.98,In-store,Walmart,Los Angeles,2025-06-15 11:22:27.624760,1
TID_1287,ACCT_73,414.65,Online,Best Buy,Los Angeles,2025-07-08 11:22:27.624760,1
TID_1288,ACCT_6,1995.74,Online,Best Buy,San Francisco,2025-07-03 11:22:27.624760,0
TID_1289,ACCT_82,239.77,Online,Target,Miami,2025-06-27 11:22:27.624760,1
TID_1290,ACCT_5,830.97,Online,Target,San Francisco,2025-07-15 11:22:27.624760,0
TID_1291,ACCT_65,798.73,Online,Target,Chicago,2025-06-18 11:22:27.624760,1
TID_1292,ACCT_74,1106.42,In-store,Target,Miami,2025-06-18 11:22:27.624760,1
TID_1293,ACCT_89,1856.91,In-store,Target,New York,2025-06-22 11:22:27.624760,1
TID_1294,ACCT_12,1559.55,In-store,Walmart,San Francisco,2025-06-28 11:22:27.624760,0
TID_1295,ACCT_75,1485.24,Online,Target,Chicago,2025-07-14 11:22:27.624760,1
TID_1296,ACCT_78,1372.14,Online,eBay,Los Angeles,2025-06-23 11:22:27.624760,0
TID_1297,ACCT_40,96.99,Online,eBay,San Francisco,2025-06-25 11:22:27.624760,0
TID_1298,ACCT_56,1870.16,Online,Walmart,San Francisco,2025-07-08 11:22:27.624760,0
TID_1299,ACCT_67,620.4,In-store,eBay,Los Angeles,2025-07-09 11:22:27.624760,0
TID_1300,ACCT_66,319.38,In-store,Amazon,San Francisco,2025-06-27 11:22:27.624760,0
TID_1301,ACCT_88,585.3,In-store,Amazon,New York,2025-06-20 11:22:27.624760,1
TID_1302,ACCT_76,1801.78,Online,Amazon,San Francisco,2025-07-02 11:22:27.624760,1
TID_1303,ACCT_48,1658.02,In-store,Best Buy,San Francisco,2025-06-20 11:22:27.624760,1
TID_1304,ACCT_47,1477.93,Online,eBay,San Francisco,2025-06-30 11:22:27.624760,1
TID_1305,ACCT_75,107.65,Online,Walmart,Chicago,2025-07-15 11:22:27.624760,1
TID_1306,ACCT_30,570.21,Online,Amazon,New York,2025-06-19 11:22:27.624760,0
TID_1307,ACCT_11,1866.37,Online,Best Buy,San Francisco,2025-07-11 11:22:27.624760,1
TID_1308,ACCT_12,1184.43,In-store,Best Buy,San Francisco,2025-07-14 11:22:27.624760,0
TID_1309,ACCT_62,354.48,Online,Target,Chicago,2025-07-07 11:22:27.624760,1
TID_1310,ACCT_85,1750.82,Online,Target,San Francisco,2025-07-10 11:22:27.624760,1
TID_1311,ACCT_75,1338.79,Online,Amazon,Miami,2025-07-07 11:22:27.624760,1
TID_1312,ACCT_79,974.67,In-store,Amazon,San Francisco,2025-06-22 11:22:27.624760,1
TID_1313,ACCT_77,672.98,Online,Walmart,San Francisco,2025-06-15 11:22:27.624760,0
TID_1314,ACCT_56,912.29,In-store,Best Buy,New York,2025-06-22 11:22:27.624760,1
TID_1315,ACCT_73,855.86,In-store,Amazon,New York,2025-06-21 11:22:27.624760,0
TID_1316,ACCT_59,1501.49,In-store,Walmart,Los Angeles,2025-07-09 11:22:27.624760,0
TID_1317,ACCT_80,1676.24,Online,Target,Miami,2025-06-27 11:22:27.624760,0
TID_1318,ACCT_14,875.26,In-store,Best Buy,Los Angeles,2025-06-26 11:22:27.624760,1
TID_1319,ACCT_97,511.17,Online,Target,Los Angeles,2025-07-08 11:22:27.624760,1
TID_1320,ACCT_28,816.69,In-store,eBay,Los Angeles,2025-07-13 11:22:27.624760,1
TID_1321,ACCT_59,1469.61,Online,eBay,San Francisco,2025-07-13 11:22:27.624760,0
TID_1322,ACCT_18,574.49,In-store,Amazon,Miami,2025-07-15 11:22:27.624760,1
TID_1323,ACCT_100,217.08,In-store,Walmart,Miami,2025-07-14 11:22:27.624760,1
TID_1324,ACCT_89,1361.16,Online,Amazon,New York,2025-06-18 11:22:27.624760,0
TID_1325,ACCT_2,911.28,Online,Best Buy,Chicago,2025-07-13 11:22:27.624760,0
TID_1326,ACCT_83,1482.94,Online,Target,Miami,2025-07-08 11:22:27.624760,0
TID_1327,ACCT_13,354.03,In-store,Amazon,San Francisco,2025-07-03 11:22:27.624760,0
TID_1328,ACCT_17,1553.56,In-store,Walmart,Los Angeles,2025-06-29 11:22:27.624760,1
TID_1329,ACCT_69,1065.42,In-store,Amazon,New York,2025-07-13 11:22:27.624760,0
TID_1330,ACCT_64,29.17,Online,Best Buy,Los Angeles,2025-07-08 11:22:27.624760,1
TID_1331,ACCT_19,503.59,In-store,Amazon,Miami,2025-06-21 11:22:27.624760,0
TID_1332,ACCT_51,1202.65,Online,eBay,San Francisco,2025-07-08 11:22:27.624760,0
TID_1333,ACCT_57,143.49,Online,eBay,Los Angeles,2025-06-26 11:22:27.624760,0
TID_1334,ACCT_11,570.36,Online,Target,Los Angeles,2025-07-05 11:22:27.624760,0
TID_1335,ACCT_84,35.65,Online,Best Buy,San Francisco,2025-07-10 11:22:27.624760,1
TID_1336,ACCT_7,1495.56,In-store,Target,Los Angeles,2025-06-28 11:22:27.624760,1
TID_1337,ACCT_44,1335.54,In-store,eBay,San Francisco,2025-06-16 11:22:27.624760,1
TID_1338,ACCT_41,1933.28,Online,Best Buy,Miami,2025-06-17 11:22:27.624760,1
TID_1339,ACCT_9,1617.95,In-store,Target,Miami,2025-06-15 11:22:27.624760,0
TID_1340,ACCT_26,1956.29,In-store,eBay,Chicago,2025-07-11 11:22:27.624760,1
TID_1341,ACCT_28,100.88,In-store,Target,New York,2025-06-19 11:22:27.624760,1
TID_1342,ACCT_15,1032.88,In-store,Best Buy,Chicago,2025-07-12 11:22:27.624760,0
TID_1343,ACCT_7,1692.81,Online,Best Buy,Miami,2025-07-01 11:22:27.624760,1
TID_1344,ACCT_13,1946.48,Online,Best Buy,San Francisco,2025-06-17 11:22:27.624760,1
TID_1345,ACCT_56,890.45,Online,eBay,Miami,2025-06-29 11:22:27.624760,0
TID_1346,ACCT_40,1380.64,In-store,Walmart,New York,2025-07-04 11:22:27.624760,0
TID_1347,ACCT_41,748.37,In-store,Amazon,Miami,2025-07-12 11:22:27.624760,1
TID_1348,ACCT_81,1283.54,In-store,Target,Miami,2025-06-21 11:22:27.624760,1
TID_1349,ACCT_37,1706.58,Online,eBay,Los Angeles,2025-06-21 11:22:27.624760,0
TID_1350,ACCT_78,63.09,In-store,Target,Chicago,2025-07-09 11:22:27.624760,1
TID_1351,ACCT_47,1963.66,In-store,Amazon,Los Angeles,2025-06-29 11:22:27.624760,0
TID_1352,ACCT_20,1686.74,In-store,Amazon,Los Angeles,2025-06-17 11:22:27.624760,0
TID_1353,ACCT_15,1576.44,Online,Best Buy,Los Angeles,2025-06-15 11:22:27.624760,1
TID_1354,ACCT_87,1302.6,Online,Walmart,San Francisco,2025-07-02 11:22:27.624760,1
TID_1355,ACCT_9,371.54,In-store,eBay,Los Angeles,2025-07-02 11:22:27.624760,0
TID_1356,ACCT_75,782.7,Online,Amazon,San Francisco,2025-06-28 11:22:27.624760,1
TID_1357,ACCT_51,1547.26,In-store,Target,Miami,2025-07-04 11:22:27.624760,0
TID_1358,ACCT_65,499.42,In-store,Best Buy,Los Angeles,2025-07-13 11:22:27.624760,0
TID_1359,ACCT_66,1032.15,In-store,eBay,Chicago,2025-07-15 11:22:27.624760,0
TID_1360,ACCT_85,529.48,Online,Amazon,San Francisco,2025-07-10 11:22:27.624760,1
TID_1361,ACCT_13,758.57,Online,Walmart,Chicago,2025-06-27 11:22:27.624760,0
TID_1362,ACCT_45,714.18,In-store,Target,Chicago,2025-06-24 11:22:27.624760,1
TID_1363,ACCT_86,939.16,In-store,Target,New York,2025-07-11 11:22:27.624760,0
TID_1364,ACCT_75,1087.23,In-store,Amazon,New York,2025-07-09 11:22:27.624760,1
TID_1365,ACCT_9,456.22,Online,Target,New York,2025-07-07 11:22:27.624760,0
TID_1366,ACCT_23,825.3,In-store,Target,New York,2025-07-13 11:22:27.624760,0
TID_1367,ACCT_81,161.04,In-store,Amazon,Los Angeles,2025-07-12 11:22:27.624760,0
TID_1368,ACCT_93,628.27,Online,Amazon,Los Angeles,2025-06-16 11:22:27.624760,0
TID_1369,ACCT_21,897.75,Online,Target,Miami,2025-07-11 11:22:27.624760,1
TID_1370,ACCT_65,1472.54,In-store,Walmart,Chicago,2025-06-30 11:22:27.624760,1
TID_1371,ACCT_61,884.18,In-store,Target,Los Angeles,2025-07-10 11:22:27.624760,0
TID_1372,ACCT_35,1638.0,In-store,Target,Miami,2025-06-29 11:22:27.624760,0
TID_1373,ACCT_88,172.93,Online,Target,San Francisco,2025-07-15 11:22:27.624760,0
TID_1374,ACCT_30,546.64,In-store,eBay,Miami,2025-07-11 11:22:27.624760,1
TID_1375,ACCT_50,1444.3,Online,Walmart,New York,2025-06-27 11:22:27.624760,1
TID_1376,ACCT_33,1569.35,In-store,Walmart,San Francisco,2025-06-29 11:22:27.624760,1
TID_1377,ACCT_11,1368.42,In-store,eBay,San Francisco,2025-07-10 11:22:27.624760,0
TID_1378,ACCT_61,96.39,Online,Walmart,Miami,2025-07-07 11:22:27.624760,0
TID_1379,ACCT_73,323.0,Online,Amazon,Chicago,2025-06-15 11:22:27.624760,0
TID_1380,ACCT_29,962.97,In-store,Best Buy,New York,2025-07-12 11:22:27.624760,1
TID_1381,ACCT_57,525.66,In-store,Walmart,Miami,2025-06-18 11:22:27.624760,1
TID_1382,ACCT_52,504.89,Online,eBay,Chicago,2025-07-12 11:22:27.624760,0
TID_1383,ACCT_81,534.78,In-store,eBay,Miami,2025-07-01 11:22:27.624760,1
TID_1384,ACCT_58,1772.94,Online,eBay,San Francisco,2025-06-30 11:22:27.624760,0
TID_1385,ACCT_51,881.16,Online,Walmart,Miami,2025-06-20 11:22:27.624760,0
TID_1386,ACCT_94,177.9,In-store,Best Buy,Los Angeles,2025-07-03 11:22:27.624760,1
TID_1387,ACCT_44,366.24,In-store,eBay,Chicago,2025-07-02 11:22:27.624760,1
TID_1388,ACCT_2,1358.61,In-store,eBay,Miami,2025-06-21 11:22:27.624760,1
TID_1389,ACCT_61,720.66,Online,Best Buy,Miami,2025-07-03 11:22:27.624760,0
TID_1390,ACCT_93,1202.8,In-store,Amazon,Los Angeles,2025-07-02 11:22:27.624760,1
TID_1391,ACCT_62,520.78,In-store,Amazon,New York,2025-06-29 11:22:27.624760,0
TID_1392,ACCT_29,1785.22,Online,Walmart,New York,2025-07-01 11:22:27.624760,0
TID_1393,ACCT_52,1134.34,In-store,Amazon,Los Angeles,2025-07-14 11:22:27.624760,1
TID_1394,ACCT_40,1919.8,Online,Best Buy,Chicago,2025-07-08 11:22:27.624760,1
TID_1395,ACCT_51,870.04,Online,Amazon,Chicago,2025-07-14 11:22:27.624760,0
TID_1396,ACCT_15,795.64,In-store,Walmart,Miami,2025-07-13 11:22:27.624760,1
TID_1397,ACCT_83,1172.07,Online,Amazon,Chicago,2025-06-26 11:22:27.624760,1
TID_1398,ACCT_76,1455.47,Online,Target,Los Angeles,2025-07-15 11:22:27.624760,1
TID_1399,ACCT_81,1221.85,Online,Best Buy,Los Angeles,2025-06-25 11:22:27.624760,0
TID_1400,ACCT_35,1302.36,In-store,Walmart,Chicago,2025-06-28 11:22:27.624760,0
TID_1401,ACCT_75,1415.28,In-store,Best Buy,Chicago,2025-06-16 11:22:27.624760,0
TID_1402,ACCT_35,153.22,Online,Best Buy,Los Angeles,2025-07-06 11:22:27.624760,1
TID_1403,ACCT_25,1378.63,In-store,Target,San Francisco,2025-06-20 11:22:27.624760,1
TID_1404,ACCT_3,1607.01,In-store,Walmart,San Francisco,2025-06-20 11:22:27.624760,0
TID_1405,ACCT_63,1950.9,Online,Best Buy,New York,2025-06-27 11:22:27.624760,0
TID_1406,ACCT_66,986.24,In-store,Walmart,New York,2025-07-12 11:22:27.624760,1
TID_1407,ACCT_56,218.27,Online,Amazon,Chicago,2025-07-01 11:22:27.624760,1
TID_1408,ACCT_9,722.52,In-store,Walmart,Chicago,2025-06-20 11:22:27.624760,0
TID_1409,ACCT_47,1716.9,In-store,eBay,Los Angeles,2025-07-06 11:22:27.624760,1
TID_1410,ACCT_73,1035.62,Online,Walmart,San Francisco,2025-07-04 11:22:27.624760,0
TID_1411,ACCT_19,968.64,In-store,Best Buy,Chicago,2025-06-24 11:22:27.624760,0
TID_1412,ACCT_86,1364.49,In-store,Best Buy,New York,2025-07-01 11:22:27.624760,1
TID_1413,ACCT_68,966.13,Online,Target,San Francisco,2025-06-30 11:22:27.624760,0
TID_1414,ACCT_69,297.28,In-store,Walmart,Los Angeles,2025-06-19 11:22:27.624760,0
TID_1415,ACCT_38,1929.9,Online,eBay,Miami,2025-06-24 11:22:27.624760,0
TID_1416,ACCT_57,1694.93,Online,Best Buy,Miami,2025-07-04 11:22:27.624760,1
TID_1417,ACCT_48,795.43,In-store,Walmart,San Francisco,2025-07-14 11:22:27.624760,1
TID_1418,ACCT_56,955.93,Online,Amazon,Chicago,2025-06-15 11:22:27.624760,0
TID_1419,ACCT_9,1421.21,In-store,Target,Miami,2025-07-07 11:22:27.624760,1
TID_1420,ACCT_27,663.34,In-store,eBay,Miami,2025-07-11 11:22:27.624760,0
TID_1421,ACCT_34,59.28,Online,Best Buy,Los Angeles,2025-06-22 11:22:27.624760,0
TID_1422,ACCT_9,1693.73,In-store,Target,San Francisco,2025-07-08 11:22:27.624760,1
TID_1423,ACCT_71,1956.23,In-store,eBay,San Francisco,2025-06-17 11:22:27.624760,1
TID_1424,ACCT_45,332.48,In-store,Walmart,Miami,2025-07-12 11:22:27.624760,0
TID_1425,ACCT_38,130.05,Online,Amazon,New York,2025-07-11 11:22:27.624760,0
TID_1426,ACCT_78,341.58,Online,Amazon,San Francisco,2025-06-16 11:22:27.624760,1
TID_1427,ACCT_79,255.87,Online,Target,Miami,2025-06-24 11:22:27.624760,1
TID_1428,ACCT_98,889.25,Online,eBay,Los Angeles,2025-06-18 11:22:27.624760,1
TID_1429,ACCT_5,105.55,In-store,Best Buy,Chicago,2025-07-13 11:22:27.624760,1
TID_1430,ACCT_96,1061.01,Online,Walmart,San Francisco,2025-06-17 11:22:27.624760,0
TID_1431,ACCT_98,877.14,Online,Walmart,San Francisco,2025-07-15 11:22:27.624760,0
TID_1432,ACCT_39,1087.93,Online,Target,New York,2025-07-13 11:22:27.624760,0
TID_1433,ACCT_90,261.19,Online,Walmart,Miami,2025-06-19 11:22:27.624760,0
TID_1434,ACCT_95,1167.0,Online,eBay,Miami,2025-07-03 11:22:27.624760,1
TID_1435,ACCT_3,141.41,Online,Walmart,Los Angeles,2025-06-29 11:22:27.624760,0
TID_1436,ACCT_73,1388.62,Online,Amazon,Miami,2025-06-28 11:22:27.624760,0
TID_1437,ACCT_97,1011.76,Online,Target,New York,2025-07-05 11:22:27.624760,0
TID_1438,ACCT_37,1769.05,In-store,eBay,Los Angeles,2025-07-11 11:22:27.624760,1
TID_1439,ACCT_19,1724.07,Online,Target,New York,2025-07-07 11:22:27.624760,1
TID_1440,ACCT_53,69.9,Online,Target,Los Angeles,2025-06-29 11:22:27.624760,0
TID_1441,ACCT_16,1729.73,In-store,Walmart,Los Angeles,2025-06-15 11:22:27.624760,1
TID_1442,ACCT_5,828.83,Online,Amazon,Chicago,2025-06-22 11:22:27.624760,1
TID_1443,ACCT_12,837.18,Online,Best Buy,San Francisco,2025-06-29 11:22:27.624760,1
TID_1444,ACCT_81,1996.94,Online,Best Buy,Los Angeles,2025-06-25 11:22:27.624760,1
TID_1445,ACCT_36,338.83,In-store,Target,Miami,2025-07-07 11:22:27.624760,1
TID_1446,ACCT_37,1785.95,Online,Best Buy,Los Angeles,2025-07-09 11:22:27.624760,1
TID_1447,ACCT_62,1579.74,Online,Amazon,Chicago,2025-06-29 11:22:27.624760,0
TID_1448,ACCT_83,182.11,Online,Walmart,Miami,2025-06-15 11:22:27.624760,1
TID_1449,ACCT_83,1387.55,In-store,Walmart,Los Angeles,2025-07-13 11:22:27.624760,1
TID_1450,ACCT_58,1837.95,Online,eBay,New York,2025-06-22 11:22:27.624760,1
TID_1451,ACCT_97,872.83,In-store,Walmart,San Francisco,2025-06-21 11:22:27.624760,1
